Retailer,Retailer ID,Invoice Date,Region,State,City,Beverage Brand,"Days to 
Deliver","Delivery 
Company","Price per 
Unit",Units Sold,Total Sales,Operating Profit,Operating Margin
Walmart,1185732,11/6/2022,Southeast,Georgia,Atlanta,Coca-Cola,51,UPS,$0.55 ,"9,250","$5,088 ","$2,289 ",0.45
Walmart,1185732,11/6/2022,Southeast,Georgia,Atlanta,Diet Coke,16,UPS,$0.45 ,"7,500","$3,375 ","$1,181 ",0.35
Walmart,1185732,11/6/2022,Southeast,Georgia,Atlanta,Sprite,60,UPS,$0.45 ,"6,950","$3,128 ",$782 ,0.25
Walmart,1185732,11/6/2022,Southeast,Georgia,Atlanta,Fanta,18,UPS,$0.55 ,"7,500","$4,125 ","$1,238 ",0.30
Walmart,1185732,11/6/2022,Southeast,Georgia,Atlanta,Powerade,29,UPS,$0.70 ,"7,250","$5,075 ","$1,776 ",0.35
Walmart,1185732,11/6/2022,Southeast,Georgia,Atlanta,Dasani Water,52,UPS,$0.75 ,"8,250","$6,188 ","$3,094 ",0.50
Walmart,1185732,12/5/2022,Southeast,Georgia,Atlanta,Coca-Cola,35,UPS,$0.70 ,"10,750","$7,525 ","$3,386 ",0.45
Walmart,1185732,12/5/2022,Southeast,Georgia,Atlanta,Diet Coke,35,UPS,$0.60 ,"8,750","$5,250 ","$1,838 ",0.35
Walmart,1185732,12/5/2022,Southeast,Georgia,Atlanta,Sprite,25,UPS,$0.60 ,"8,250","$4,950 ","$1,238 ",0.25
Walmart,1185732,12/5/2022,Southeast,Georgia,Atlanta,Fanta,26,UPS,$0.60 ,"7,750","$4,650 ","$1,395 ",0.30
Walmart,1185732,12/5/2022,Southeast,Georgia,Atlanta,Powerade,60,UPS,$0.70 ,"7,750","$5,425 ","$1,899 ",0.35
Walmart,1185732,12/5/2022,Southeast,Georgia,Atlanta,Dasani Water,37,UPS,$0.75 ,"8,750","$6,563 ","$3,281 ",0.50
Walmart,1185732,1/6/2022,Southeast,South Carolina,Charleston,Coca-Cola,58,UPS,$0.35 ,"9,250","$3,238 ","$1,295 ",0.40
Walmart,1185732,1/6/2022,Southeast,South Carolina,Charleston,Diet Coke,26,UPS,$0.35 ,"7,250","$2,538 ",$888 ,0.35
Walmart,1185732,1/6/2022,Southeast,South Carolina,Charleston,Sprite,59,UPS,$0.25 ,"7,250","$1,813 ",$725 ,0.40
Walmart,1185732,1/6/2022,Southeast,South Carolina,Charleston,Fanta,41,UPS,$0.30 ,"5,750","$1,725 ",$690 ,0.40
Walmart,1185732,1/6/2022,Southeast,South Carolina,Charleston,Powerade,55,UPS,$0.45 ,"6,250","$2,813 ",$984 ,0.35
Walmart,1185732,1/6/2022,Southeast,South Carolina,Charleston,Dasani Water,19,UPS,$0.35 ,"7,250","$2,538 ","$1,269 ",0.50
Walmart,1185732,2/4/2022,Southeast,South Carolina,Charleston,Coca-Cola,43,UPS,$0.35 ,"9,750","$3,413 ","$1,365 ",0.40
Walmart,1185732,2/4/2022,Southeast,South Carolina,Charleston,Diet Coke,21,UPS,$0.35 ,"6,250","$2,188 ",$766 ,0.35
Walmart,1185732,2/4/2022,Southeast,South Carolina,Charleston,Sprite,31,UPS,$0.25 ,"6,750","$1,688 ",$675 ,0.40
Walmart,1185732,2/4/2022,Southeast,South Carolina,Charleston,Fanta,60,UPS,$0.30 ,"5,250","$1,575 ",$630 ,0.40
Walmart,1185732,2/4/2022,Southeast,South Carolina,Charleston,Powerade,40,UPS,$0.45 ,"6,000","$2,700 ",$945 ,0.35
Walmart,1185732,2/4/2022,Southeast,South Carolina,Charleston,Dasani Water,48,UPS,$0.30 ,"7,000","$2,100 ","$1,050 ",0.50
Walmart,1185732,3/2/2022,Southeast,South Carolina,Charleston,Coca-Cola,48,UPS,$0.30 ,"9,200","$2,760 ","$1,104 ",0.40
Walmart,1185732,3/2/2022,Southeast,South Carolina,Charleston,Diet Coke,49,UPS,$0.30 ,"6,000","$1,800 ",$630 ,0.35
Walmart,1185732,3/2/2022,Southeast,South Carolina,Charleston,Sprite,59,UPS,$0.20 ,"6,250","$1,250 ",$500 ,0.40
Walmart,1185732,3/2/2022,Southeast,South Carolina,Charleston,Fanta,32,UPS,$0.25 ,"4,750","$1,188 ",$475 ,0.40
Walmart,1185732,3/2/2022,Southeast,South Carolina,Charleston,Powerade,57,UPS,$0.40 ,"5,250","$2,100 ",$735 ,0.35
Walmart,1185732,3/2/2022,Southeast,South Carolina,Charleston,Dasani Water,31,UPS,$0.30 ,"6,250","$1,875 ",$938 ,0.50
Walmart,1185732,4/3/2022,Southeast,South Carolina,Charleston,Coca-Cola,49,UPS,$0.30 ,"8,750","$2,625 ","$1,050 ",0.40
Walmart,1185732,4/3/2022,Southeast,South Carolina,Charleston,Diet Coke,29,UPS,$0.30 ,"5,750","$1,725 ",$604 ,0.35
Walmart,1185732,4/3/2022,Southeast,South Carolina,Charleston,Sprite,24,UPS,$0.20 ,"5,750","$1,150 ",$460 ,0.40
Walmart,1185732,4/3/2022,Southeast,South Carolina,Charleston,Fanta,17,UPS,$0.25 ,"5,000","$1,250 ",$500 ,0.40
Walmart,1185732,4/3/2022,Southeast,South Carolina,Charleston,Powerade,19,UPS,$0.45 ,"5,250","$2,363 ",$827 ,0.35
Walmart,1185732,4/3/2022,Southeast,South Carolina,Charleston,Dasani Water,52,UPS,$0.35 ,"6,750","$2,363 ","$1,181 ",0.50
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Coca-Cola,25,UPS,$0.45 ,"9,450","$4,253 ","$1,701 ",0.40
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Diet Coke,38,UPS,$0.45 ,"6,500","$2,925 ","$1,024 ",0.35
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Sprite,29,UPS,$0.40 ,"6,250","$2,500 ","$1,000 ",0.40
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Fanta,27,UPS,$0.40 ,"5,750","$2,300 ",$920 ,0.40
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Powerade,24,UPS,$0.50 ,"6,000","$3,000 ","$1,050 ",0.35
Walmart,1185732,5/2/2022,Southeast,South Carolina,Charleston,Dasani Water,43,UPS,$0.55 ,"7,000","$3,850 ","$1,925 ",0.50
Walmart,1185732,6/4/2022,Southeast,South Carolina,Charleston,Coca-Cola,17,UPS,$0.50 ,"9,500","$4,750 ","$1,900 ",0.40
Walmart,1185732,6/4/2022,Southeast,South Carolina,Charleston,Diet Coke,22,UPS,$0.45 ,"7,000","$3,150 ","$1,103 ",0.35
Walmart,1185732,6/4/2022,Southeast,South Carolina,Charleston,Sprite,25,UPS,$0.50 ,"6,750","$3,375 ","$1,350 ",0.40
Walmart,1185732,6/4/2022,Southeast,South Carolina,Charleston,Fanta,45,UPS,$0.50 ,"6,500","$3,250 ","$1,300 ",0.40
Walmart,1185732,6/4/2022,Southeast,South Carolina,Charleston,Powerade,37,UPS,$0.65 ,"6,500","$4,225 ","$1,479 ",0.35
Walmart,1185732,6/4/2022,Southeast,South Carolina,Charleston,Dasani Water,54,UPS,$0.70 ,"8,250","$5,775 ","$2,888 ",0.50
Walmart,1185732,7/2/2022,Southeast,South Carolina,Charleston,Coca-Cola,52,UPS,$0.65 ,"10,500","$6,825 ","$2,730 ",0.40
Walmart,1185732,7/2/2022,Southeast,South Carolina,Charleston,Diet Coke,51,UPS,$0.60 ,"8,000","$4,800 ","$1,680 ",0.35
Walmart,1185732,7/2/2022,Southeast,South Carolina,Charleston,Sprite,15,UPS,$0.55 ,"7,250","$3,988 ","$1,595 ",0.40
Walmart,1185732,7/2/2022,Southeast,South Carolina,Charleston,Fanta,54,UPS,$0.55 ,"6,750","$3,713 ","$1,485 ",0.40
Walmart,1185732,7/2/2022,Southeast,South Carolina,Charleston,Powerade,60,UPS,$0.65 ,"7,000","$4,550 ","$1,593 ",0.35
Walmart,1185732,7/2/2022,Southeast,South Carolina,Charleston,Dasani Water,34,UPS,$0.70 ,"8,750","$6,125 ","$3,063 ",0.50
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Coca-Cola,17,UPS,$0.65 ,"10,250","$6,663 ","$2,665 ",0.40
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Diet Coke,49,UPS,$0.60 ,"8,000","$4,800 ","$1,680 ",0.35
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Sprite,37,UPS,$0.55 ,"7,250","$3,988 ","$1,595 ",0.40
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Fanta,58,UPS,$0.45 ,"6,750","$3,038 ","$1,215 ",0.40
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Powerade,42,UPS,$0.55 ,"6,500","$3,575 ","$1,251 ",0.35
Walmart,1185732,8/3/2022,Southeast,South Carolina,Charleston,Dasani Water,38,UPS,$0.60 ,"8,250","$4,950 ","$2,475 ",0.50
Walmart,1185732,9/2/2022,Southeast,South Carolina,Charleston,Coca-Cola,52,UPS,$0.55 ,"9,250","$5,088 ","$2,035 ",0.40
Walmart,1185732,9/2/2022,Southeast,South Carolina,Charleston,Diet Coke,24,UPS,$0.50 ,"7,250","$3,625 ","$1,269 ",0.35
Walmart,1185732,9/2/2022,Southeast,South Carolina,Charleston,Sprite,17,UPS,$0.30 ,"6,250","$1,875 ",$750 ,0.40
Walmart,1185732,9/2/2022,Southeast,South Carolina,Charleston,Fanta,52,UPS,$0.30 ,"6,000","$1,800 ",$720 ,0.40
Walmart,1185732,9/2/2022,Southeast,South Carolina,Charleston,Powerade,30,UPS,$0.40 ,"6,000","$2,400 ",$840 ,0.35
Walmart,1185732,9/2/2022,Southeast,South Carolina,Charleston,Dasani Water,17,UPS,$0.45 ,"7,000","$3,150 ","$1,575 ",0.50
Walmart,1185732,10/4/2022,Southeast,South Carolina,Charleston,Coca-Cola,22,UPS,$0.45 ,"8,750","$3,938 ","$1,575 ",0.40
Walmart,1185732,10/4/2022,Southeast,South Carolina,Charleston,Diet Coke,18,UPS,$0.35 ,"7,000","$2,450 ",$858 ,0.35
Walmart,1185732,10/4/2022,Southeast,South Carolina,Charleston,Sprite,44,UPS,$0.35 ,"5,750","$2,013 ",$805 ,0.40
Walmart,1185732,10/4/2022,Southeast,South Carolina,Charleston,Fanta,51,UPS,$0.35 ,"5,500","$1,925 ",$770 ,0.40
Walmart,1185732,10/4/2022,Southeast,South Carolina,Charleston,Powerade,34,UPS,$0.45 ,"5,500","$2,475 ",$866 ,0.35
Walmart,1185732,10/4/2022,Southeast,South Carolina,Charleston,Dasani Water,44,UPS,$0.50 ,"6,750","$3,375 ","$1,688 ",0.50
Walmart,1185732,11/3/2022,Southeast,South Carolina,Charleston,Coca-Cola,48,UPS,$0.45 ,"8,250","$3,713 ","$1,485 ",0.40
Walmart,1185732,11/3/2022,Southeast,South Carolina,Charleston,Diet Coke,47,UPS,$0.35 ,"6,500","$2,275 ",$796 ,0.35
Walmart,1185732,11/3/2022,Southeast,South Carolina,Charleston,Sprite,59,UPS,$0.40 ,"5,950","$2,380 ",$952 ,0.40
Walmart,1185732,11/3/2022,Southeast,South Carolina,Charleston,Fanta,19,UPS,$0.60 ,"6,500","$3,900 ","$1,560 ",0.40
Walmart,1185732,11/3/2022,Southeast,South Carolina,Charleston,Powerade,57,UPS,$0.75 ,"6,250","$4,688 ","$1,641 ",0.35
Walmart,1185732,11/3/2022,Southeast,South Carolina,Charleston,Dasani Water,42,UPS,$0.75 ,"7,250","$5,438 ","$2,719 ",0.50
Walmart,1185732,12/2/2022,Southeast,South Carolina,Charleston,Coca-Cola,40,UPS,$0.70 ,"9,750","$6,825 ","$2,730 ",0.40
Walmart,1185732,12/2/2022,Southeast,South Carolina,Charleston,Diet Coke,15,UPS,$0.60 ,"7,750","$4,650 ","$1,628 ",0.35
Walmart,1185732,12/2/2022,Southeast,South Carolina,Charleston,Sprite,23,UPS,$0.60 ,"7,250","$4,350 ","$1,740 ",0.40
Walmart,1185732,12/2/2022,Southeast,South Carolina,Charleston,Fanta,34,UPS,$0.60 ,"6,750","$4,050 ","$1,620 ",0.40
Walmart,1185732,12/2/2022,Southeast,South Carolina,Charleston,Powerade,30,UPS,$0.70 ,"6,750","$4,725 ","$1,654 ",0.35
Walmart,1185732,12/2/2022,Southeast,South Carolina,Charleston,Dasani Water,29,UPS,$0.75 ,"7,750","$5,813 ","$2,906 ",0.50
Walmart,1185732,1/13/2022,Southeast,North Carolina,Charlotte,Coca-Cola,16,UPS,$0.35 ,"7,750","$2,713 ","$1,085 ",0.40
Walmart,1185732,1/13/2022,Southeast,North Carolina,Charlotte,Diet Coke,50,UPS,$0.35 ,"5,750","$2,013 ",$704 ,0.35
Walmart,1185732,1/13/2022,Southeast,North Carolina,Charlotte,Sprite,28,UPS,$0.25 ,"5,750","$1,438 ",$575 ,0.40
Walmart,1185732,1/13/2022,Southeast,North Carolina,Charlotte,Fanta,43,UPS,$0.30 ,"4,250","$1,275 ",$510 ,0.40
Walmart,1185732,1/13/2022,Southeast,North Carolina,Charlotte,Powerade,59,UPS,$0.45 ,"4,750","$2,138 ",$748 ,0.35
Walmart,1185732,1/13/2022,Southeast,North Carolina,Charlotte,Dasani Water,48,UPS,$0.35 ,"5,750","$2,013 ","$1,006 ",0.50
Walmart,1185732,2/11/2022,Southeast,North Carolina,Charlotte,Coca-Cola,28,UPS,$0.35 ,"8,250","$2,888 ","$1,155 ",0.40
Walmart,1185732,2/11/2022,Southeast,North Carolina,Charlotte,Diet Coke,23,UPS,$0.35 ,"4,750","$1,663 ",$582 ,0.35
Walmart,1185732,2/11/2022,Southeast,North Carolina,Charlotte,Sprite,21,UPS,$0.25 ,"5,250","$1,313 ",$525 ,0.40
Walmart,1185732,2/11/2022,Southeast,North Carolina,Charlotte,Fanta,44,UPS,$0.30 ,"3,750","$1,125 ",$450 ,0.40
Walmart,1185732,2/11/2022,Southeast,North Carolina,Charlotte,Powerade,15,UPS,$0.45 ,"4,500","$2,025 ",$709 ,0.35
Walmart,1185732,2/11/2022,Southeast,North Carolina,Charlotte,Dasani Water,41,UPS,$0.30 ,"5,500","$1,650 ",$825 ,0.50
Walmart,1185732,3/9/2022,Southeast,North Carolina,Charlotte,Coca-Cola,28,UPS,$0.30 ,"7,700","$2,310 ",$924 ,0.40
Walmart,1185732,3/9/2022,Southeast,North Carolina,Charlotte,Diet Coke,45,UPS,$0.30 ,"4,500","$1,350 ",$473 ,0.35
Walmart,1185732,3/9/2022,Southeast,North Carolina,Charlotte,Sprite,39,UPS,$0.20 ,"4,750",$950 ,$380 ,0.40
Walmart,1185732,3/9/2022,Southeast,North Carolina,Charlotte,Fanta,46,UPS,$0.25 ,"3,250",$813 ,$325 ,0.40
Walmart,1185732,3/9/2022,Southeast,North Carolina,Charlotte,Powerade,50,UPS,$0.40 ,"3,750","$1,500 ",$525 ,0.35
Walmart,1185732,3/9/2022,Southeast,North Carolina,Charlotte,Dasani Water,17,UPS,$0.30 ,"4,750","$1,425 ",$713 ,0.50
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Coca-Cola,43,UPS,$0.30 ,"7,250","$2,175 ",$870 ,0.40
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Diet Coke,40,UPS,$0.30 ,"4,250","$1,275 ",$446 ,0.35
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Sprite,29,UPS,$0.20 ,"4,250",$850 ,$340 ,0.40
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Fanta,22,UPS,$0.25 ,"3,500",$875 ,$350 ,0.40
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Powerade,50,UPS,$0.45 ,"3,750","$1,688 ",$591 ,0.35
Walmart,1185732,4/10/2022,Southeast,North Carolina,Charlotte,Dasani Water,25,UPS,$0.35 ,"5,250","$1,838 ",$919 ,0.50
Walmart,1185732,5/9/2022,Southeast,North Carolina,Charlotte,Coca-Cola,50,UPS,$0.45 ,"7,950","$3,578 ","$1,431 ",0.40
Walmart,1185732,5/9/2022,Southeast,North Carolina,Charlotte,Diet Coke,25,UPS,$0.45 ,"5,000","$2,250 ",$788 ,0.35
Walmart,1185732,5/9/2022,Southeast,North Carolina,Charlotte,Sprite,59,UPS,$0.40 ,"4,750","$1,900 ",$760 ,0.40
Walmart,1185732,5/9/2022,Southeast,North Carolina,Charlotte,Fanta,15,UPS,$0.40 ,"4,250","$1,700 ",$680 ,0.40
Walmart,1185732,5/9/2022,Southeast,North Carolina,Charlotte,Powerade,45,UPS,$0.50 ,"4,500","$2,250 ",$788 ,0.35
Walmart,1185732,5/9/2022,Southeast,North Carolina,Charlotte,Dasani Water,40,UPS,$0.55 ,"5,500","$3,025 ","$1,513 ",0.50
Walmart,1185732,6/11/2022,Southeast,North Carolina,Charlotte,Coca-Cola,19,UPS,$0.50 ,"8,000","$4,000 ","$1,600 ",0.40
Walmart,1185732,6/11/2022,Southeast,North Carolina,Charlotte,Diet Coke,19,UPS,$0.45 ,"5,500","$2,475 ",$866 ,0.35
Walmart,1185732,6/11/2022,Southeast,North Carolina,Charlotte,Sprite,56,UPS,$0.50 ,"5,250","$2,625 ","$1,050 ",0.40
Walmart,1185732,6/11/2022,Southeast,North Carolina,Charlotte,Fanta,36,UPS,$0.50 ,"5,000","$2,500 ","$1,000 ",0.40
Walmart,1185732,6/11/2022,Southeast,North Carolina,Charlotte,Powerade,34,UPS,$0.65 ,"5,000","$3,250 ","$1,138 ",0.35
Walmart,1185732,6/11/2022,Southeast,North Carolina,Charlotte,Dasani Water,29,UPS,$0.70 ,"6,750","$4,725 ","$2,363 ",0.50
Walmart,1185732,7/9/2022,Southeast,North Carolina,Charlotte,Coca-Cola,28,UPS,$0.65 ,"9,000","$5,850 ","$2,340 ",0.40
Walmart,1185732,7/9/2022,Southeast,North Carolina,Charlotte,Diet Coke,42,UPS,$0.60 ,"6,500","$3,900 ","$1,365 ",0.35
Walmart,1185732,7/9/2022,Southeast,North Carolina,Charlotte,Sprite,29,UPS,$0.55 ,"5,750","$3,163 ","$1,265 ",0.40
Walmart,1185732,7/9/2022,Southeast,North Carolina,Charlotte,Fanta,44,UPS,$0.55 ,"5,250","$2,888 ","$1,155 ",0.40
Walmart,1185732,7/9/2022,Southeast,North Carolina,Charlotte,Powerade,17,UPS,$0.65 ,"5,500","$3,575 ","$1,251 ",0.35
Walmart,1185732,7/9/2022,Southeast,North Carolina,Charlotte,Dasani Water,56,UPS,$0.70 ,"7,250","$5,075 ","$2,538 ",0.50
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Coca-Cola,55,UPS,$0.65 ,"8,750","$5,688 ","$2,275 ",0.40
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Diet Coke,17,UPS,$0.60 ,"6,500","$3,900 ","$1,365 ",0.35
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Sprite,27,UPS,$0.55 ,"5,750","$3,163 ","$1,265 ",0.40
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Fanta,34,UPS,$0.45 ,"5,250","$2,363 ",$945 ,0.40
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Powerade,24,UPS,$0.55 ,"5,000","$2,750 ",$963 ,0.35
Walmart,1185732,8/10/2022,Southeast,North Carolina,Charlotte,Dasani Water,21,UPS,$0.60 ,"6,750","$4,050 ","$2,025 ",0.50
Walmart,1185732,9/9/2022,Southeast,North Carolina,Charlotte,Coca-Cola,60,UPS,$0.55 ,"7,750","$4,263 ","$1,705 ",0.40
Walmart,1185732,9/9/2022,Southeast,North Carolina,Charlotte,Diet Coke,37,UPS,$0.50 ,"5,750","$2,875 ","$1,006 ",0.35
Walmart,1185732,9/9/2022,Southeast,North Carolina,Charlotte,Sprite,28,UPS,$0.25 ,"4,750","$1,188 ",$475 ,0.40
Walmart,1185732,9/9/2022,Southeast,North Carolina,Charlotte,Fanta,48,UPS,$0.25 ,"4,500","$1,125 ",$450 ,0.40
Walmart,1185732,9/9/2022,Southeast,North Carolina,Charlotte,Powerade,47,UPS,$0.35 ,"4,500","$1,575 ",$551 ,0.35
Walmart,1185732,9/9/2022,Southeast,North Carolina,Charlotte,Dasani Water,46,UPS,$0.40 ,"5,500","$2,200 ","$1,100 ",0.50
Walmart,1185732,10/11/2022,Southeast,North Carolina,Charlotte,Coca-Cola,51,UPS,$0.40 ,"7,250","$2,900 ","$1,160 ",0.40
Walmart,1185732,10/11/2022,Southeast,North Carolina,Charlotte,Diet Coke,45,UPS,$0.30 ,"5,500","$1,650 ",$578 ,0.35
Walmart,1185732,10/11/2022,Southeast,North Carolina,Charlotte,Sprite,55,UPS,$0.30 ,"4,250","$1,275 ",$510 ,0.40
Walmart,1185732,10/11/2022,Southeast,North Carolina,Charlotte,Fanta,51,UPS,$0.30 ,"4,000","$1,200 ",$480 ,0.40
Walmart,1185732,10/11/2022,Southeast,North Carolina,Charlotte,Powerade,57,UPS,$0.40 ,"4,000","$1,600 ",$560 ,0.35
Walmart,1185732,10/11/2022,Southeast,North Carolina,Charlotte,Dasani Water,44,UPS,$0.40 ,"5,250","$2,100 ","$1,050 ",0.50
Walmart,1185732,11/10/2022,Southeast,North Carolina,Charlotte,Coca-Cola,58,UPS,$0.35 ,"6,750","$2,363 ",$945 ,0.40
Walmart,1185732,11/10/2022,Southeast,North Carolina,Charlotte,Diet Coke,22,UPS,$0.25 ,"5,000","$1,250 ",$438 ,0.35
Walmart,1185732,11/10/2022,Southeast,North Carolina,Charlotte,Sprite,49,UPS,$0.35 ,"4,450","$1,558 ",$623 ,0.40
Walmart,1185732,11/10/2022,Southeast,North Carolina,Charlotte,Fanta,50,UPS,$0.65 ,"5,000","$3,250 ","$1,300 ",0.40
Walmart,1185732,11/10/2022,Southeast,North Carolina,Charlotte,Powerade,34,UPS,$0.80 ,"4,750","$3,800 ","$1,330 ",0.35
Walmart,1185732,11/10/2022,Southeast,North Carolina,Charlotte,Dasani Water,50,UPS,$0.80 ,"5,750","$4,600 ","$2,300 ",0.50
Walmart,1185732,12/9/2022,Southeast,North Carolina,Charlotte,Coca-Cola,27,UPS,$0.75 ,"8,250","$6,188 ","$2,475 ",0.40
Walmart,1185732,12/9/2022,Southeast,North Carolina,Charlotte,Diet Coke,29,UPS,$0.65 ,"6,250","$4,063 ","$1,422 ",0.35
Walmart,1185732,12/9/2022,Southeast,North Carolina,Charlotte,Sprite,34,UPS,$0.65 ,"5,750","$3,738 ","$1,495 ",0.40
Walmart,1185732,12/9/2022,Southeast,North Carolina,Charlotte,Fanta,36,UPS,$0.65 ,"5,250","$3,413 ","$1,365 ",0.40
Walmart,1185732,12/9/2022,Southeast,North Carolina,Charlotte,Powerade,26,UPS,$0.75 ,"5,250","$3,938 ","$1,378 ",0.35
Walmart,1185732,12/9/2022,Southeast,North Carolina,Charlotte,Dasani Water,48,UPS,$0.80 ,"6,250","$5,000 ","$2,500 ",0.50
Walmart,1185732,1/22/2022,Midwest,Ohio,Columbus,Coca-Cola,58,UPS,$0.40 ,"5,000","$2,000 ",$800 ,0.40
Walmart,1185732,1/22/2022,Midwest,Ohio,Columbus,Diet Coke,32,UPS,$0.40 ,"3,000","$1,200 ",$420 ,0.35
Walmart,1185732,1/22/2022,Midwest,Ohio,Columbus,Sprite,21,UPS,$0.30 ,"3,000",$900 ,$360 ,0.40
Walmart,1185732,1/22/2022,Midwest,Ohio,Columbus,Fanta,17,UPS,$0.35 ,"1,500",$525 ,$210 ,0.40
Walmart,1185732,1/22/2022,Midwest,Ohio,Columbus,Powerade,50,UPS,$0.50 ,"2,000","$1,000 ",$350 ,0.35
Walmart,1185732,1/22/2022,Midwest,Ohio,Columbus,Dasani Water,18,UPS,$0.40 ,"3,000","$1,200 ",$480 ,0.40
Walmart,1185732,2/22/2022,Midwest,Ohio,Columbus,Coca-Cola,46,UPS,$0.40 ,"5,500","$2,200 ",$880 ,0.40
Walmart,1185732,2/22/2022,Midwest,Ohio,Columbus,Diet Coke,37,UPS,$0.40 ,"2,000",$800 ,$280 ,0.35
Walmart,1185732,2/22/2022,Midwest,Ohio,Columbus,Sprite,28,UPS,$0.30 ,"2,500",$750 ,$300 ,0.40
Walmart,1185732,2/22/2022,Midwest,Ohio,Columbus,Fanta,35,UPS,$0.35 ,"1,250",$438 ,$175 ,0.40
Walmart,1185732,2/22/2022,Midwest,Ohio,Columbus,Powerade,33,UPS,$0.50 ,"2,000","$1,000 ",$350 ,0.35
Walmart,1185732,2/22/2022,Midwest,Ohio,Columbus,Dasani Water,48,UPS,$0.40 ,"3,000","$1,200 ",$480 ,0.40
Walmart,1185732,3/21/2022,Midwest,Ohio,Columbus,Coca-Cola,34,UPS,$0.45 ,"5,200","$2,340 ",$936 ,0.40
Walmart,1185732,3/21/2022,Midwest,Ohio,Columbus,Diet Coke,33,UPS,$0.45 ,"2,250","$1,013 ",$354 ,0.35
Walmart,1185732,3/21/2022,Midwest,Ohio,Columbus,Sprite,54,UPS,$0.35 ,"2,500",$875 ,$350 ,0.40
Walmart,1185732,3/21/2022,Midwest,Ohio,Columbus,Fanta,15,UPS,$0.40 ,"1,000",$400 ,$160 ,0.40
Walmart,1185732,3/21/2022,Midwest,Ohio,Columbus,Powerade,36,UPS,$0.55 ,"1,500",$825 ,$289 ,0.35
Walmart,1185732,3/21/2022,Midwest,Ohio,Columbus,Dasani Water,15,UPS,$0.45 ,"2,500","$1,125 ",$450 ,0.40
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Coca-Cola,42,UPS,$0.45 ,"4,750","$2,138 ",$855 ,0.40
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Diet Coke,58,UPS,$0.45 ,"1,750",$788 ,$276 ,0.35
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Sprite,30,UPS,$0.40 ,"1,750",$700 ,$280 ,0.40
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Fanta,55,UPS,$0.45 ,"1,000",$450 ,$180 ,0.40
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Powerade,32,UPS,$0.50 ,"1,250",$625 ,$219 ,0.35
Walmart,1185732,4/22/2022,Midwest,Ohio,Columbus,Dasani Water,39,UPS,$0.40 ,"2,500","$1,000 ",$400 ,0.40
Walmart,1185732,5/23/2022,Midwest,Ohio,Columbus,Coca-Cola,18,UPS,$0.50 ,"5,200","$2,600 ","$1,040 ",0.40
Walmart,1185732,5/23/2022,Midwest,Ohio,Columbus,Diet Coke,17,UPS,$0.45 ,"2,250","$1,013 ",$354 ,0.35
Walmart,1185732,5/23/2022,Midwest,Ohio,Columbus,Sprite,40,UPS,$0.40 ,"2,000",$800 ,$320 ,0.40
Walmart,1185732,5/23/2022,Midwest,Ohio,Columbus,Fanta,58,UPS,$0.40 ,"1,250",$500 ,$200 ,0.40
Walmart,1185732,5/23/2022,Midwest,Ohio,Columbus,Powerade,55,UPS,$0.50 ,"1,500",$750 ,$263 ,0.35
Walmart,1185732,5/23/2022,Midwest,Ohio,Columbus,Dasani Water,17,UPS,$0.55 ,"2,750","$1,513 ",$605 ,0.40
Walmart,1185732,6/22/2022,Midwest,Ohio,Columbus,Coca-Cola,46,UPS,$0.40 ,"5,250","$2,100 ",$840 ,0.40
Walmart,1185732,6/22/2022,Midwest,Ohio,Columbus,Diet Coke,29,UPS,$0.35 ,"2,750",$963 ,$337 ,0.35
Walmart,1185732,6/22/2022,Midwest,Ohio,Columbus,Sprite,47,UPS,$0.30 ,"2,250",$675 ,$270 ,0.40
Walmart,1185732,6/22/2022,Midwest,Ohio,Columbus,Fanta,60,UPS,$0.30 ,"2,000",$600 ,$240 ,0.40
